date,open,high,low,close,volume,amount,adj_factor,vwap,turnover,mkt_cap,earnings,revenue,total_assets,op_cash_flow,total_equity,instrument
2023-08-16,11.67,11.85,11.61,11.73,57290437.0,671706045.0,71.643514,11.724575342303638,0.29522711803802054,227631420462.54,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-17,11.67,11.7,11.46,11.57,96505775.0,1116292662.0,71.643514,11.567107377770915,0.4973102548908058,224526473550.86002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-18,11.58,11.74,11.53,11.56,65981885.0,767047287.0,71.643514,11.6251193338899,0.34001559023308026,224332414368.88,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-21,11.56,11.58,11.32,11.32,70149785.0,799641424.0,71.643514,11.399057374160163,0.361493469783391,219674994001.36002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-22,11.38,11.45,11.31,11.37,60680809.0,689991238.0,71.643514,11.370831229359517,0.31269826692516905,220645289911.25998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-23,11.35,11.42,11.24,11.25,69180998.0,783102827.0,71.643514,11.319623157214355,0.35650114979109104,218316579727.5,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-24,11.29,11.32,11.05,11.13,129127070.0,1439197084.0,71.643514,11.145587706744992,0.6654131951689205,215987869543.74002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-25,11.1,11.33,11.08,11.23,84534992.0,946760251.0,71.643514,11.199625487632387,0.4356228258745369,217928461363.54,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-28,11.84,11.93,11.49,11.52,199760987.0,2336205801.0,71.643514,11.695005296504668,1.0294014773956166,223556177640.96,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-29,11.47,11.49,11.13,11.31,196496143.0,2217588610.0,71.643514,11.285659739387352,1.0125771950993632,219480934819.38,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-30,11.27,11.27,11.13,11.13,137563829.0,1537573551.0,71.643514,11.177164536471285,0.7088892127310021,215987869543.74002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-08-31,11.14,11.22,11.12,11.13,80647403.0,900123575.0,71.643514,11.161222079277618,0.41558943537017906,215987869543.74002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-01,11.19,11.36,11.19,11.32,113870483.0,1285169019.0,71.643514,11.28623489723847,0.586793473502173,219674994001.36002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-04,11.35,11.59,11.33,11.56,141002923.0,1621769196.0,71.643514,11.501670756144538,0.7266114341600662,224332414368.88,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-05,11.5,11.51,11.36,11.39,80417716.0,917888859.0,71.643514,11.414013039116902,0.4144058201874078,221033408275.22,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-06,11.33,11.46,11.3,11.43,63484051.0,721905682.0,71.643514,11.371449531473662,0.32714383760257787,221809645003.13998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-07,11.4,11.44,11.32,11.33,54004156.99999999,613812176.0,71.643514,11.36601717530745,0.27829237248064265,219869053183.34,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-08,11.28,11.32,11.23,11.27,47902967.0,539624963.0,71.643514,11.264959078630767,0.24685192910782655,218704698091.46,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-11,11.3,11.4,11.27,11.34,65448557.99999999,741764911.0,71.643514,11.333556210665483,0.3372672678004574,220063112365.32,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-12,11.35,11.35,11.25,11.28,49548506.0,559058536.0,71.643514,11.283055355897108,0.2553316643311618,218898757273.44,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-13,11.29,11.32,11.21,11.25,49021797.0,551747628.0,71.643514,11.25514896975319,0.2526174455495056,218316579727.5,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-14,11.28,11.33,11.25,11.29,55165017.00000001,622906053.0,71.643514,11.29168605168743,0.28427447647900494,219092816455.41998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-15,11.35,11.4,11.2,11.22,89047613.0,1005529161.0,71.643514,11.292039473309632,0.4588771098770808,217734402181.56,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-18,11.22,11.24,11.14,11.23,50132501.0,561449770.0,71.643514,11.199316986000758,0.2583410873662595,217928461363.54,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-19,11.22,11.23,11.16,11.21,50366432.0,564044044.0,71.643514,11.198808841571307,0.259546572584495,217540342999.58002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-20,11.2,11.22,11.15,11.15,55887241.0,624785495.0,71.643514,11.17939414829943,0.287996216463252,216375987907.7,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-21,11.14,11.14,11.04,11.05,84393011.0,934673194.0,71.643514,11.075244062568167,0.43489117424747464,214435396087.90002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-22,11.03,11.25,11.03,11.24,91148430.0,1017137922.0,71.643514,11.159138144233532,0.46970296809902595,218122520545.52,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-25,11.24,11.32,11.19,11.22,76121125.0,856022502.0,71.643514,11.245531408002707,0.3922647745829189,217734402181.56,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-26,11.22,11.26,11.14,11.16,44498035.0,497885811.0,71.643514,11.188939264396732,0.22930575012728513,216570047089.68,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-27,11.15,11.22,11.15,11.17,49031061.0,547905821.0,71.643514,11.174667849835027,0.25266518447706005,216764106271.66,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-09-28,11.19,11.24,11.18,11.2,52069678.0,583649730.0,71.643514,11.209013622093073,0.2683236815440546,217346283817.59998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-09,11.16,11.17,11.06,11.11,69582809.0,772959353.0,71.643514,11.108481593492439,0.3585717484762778,215599751179.78,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-10,11.19,11.2,11.02,11.02,82074851.0,910160342.0,71.643514,11.089393777882094,0.42294531152083814,213853218541.96,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-11,11.09,11.09,10.96,10.98,72411569.0,797663827.0,71.643514,11.015695944939406,0.37314881763742297,213076981814.04,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-12,11.11,11.16,11.04,11.11,85305750.0,947562325.0,71.643514,11.10783651746805,0.4395946696055377,215599751179.78,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-13,11.03,11.07,10.95,11.0,68448308.0,753110726.0,71.643514,11.00262005015522,0.35272547677405197,213465100178.0,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-16,11.0,11.03,10.95,11.01,50162432.0,550988720.0,71.643514,10.984091042475772,0.2584953267704727,213659159359.98,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-17,11.01,11.05,10.96,11.02,49352505.0,543170901.0,71.643514,11.005943892817598,0.25432163869001384,213853218541.96,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-18,10.99,11.02,10.91,10.95,65182492.00000001,713979896.0,71.643514,10.953553233282335,0.3358961856006847,212494804268.09998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-19,10.91,10.92,10.59,10.6,118896083.0,1271914677.0,71.643514,10.697700419617693,0.6126912233205568,205702732898.8,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-20,10.55,10.67,10.51,10.6,52613912.0,557618632.0,71.643514,10.598311564439458,0.2711282095555673,205702732898.8,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-23,10.59,10.6,10.43,10.5,53040448.0,557032229.0,71.643514,10.502027226466865,0.27332622026404674,203762141079.0,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-24,10.54,10.61,10.44,10.55,76065269.0,801528404.0,71.643514,10.537376841459668,0.391976939356507,204732436988.90002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-25,10.51,10.54,10.36,10.38,141144968.0,1470971924.0,71.643514,10.42170999677438,0.7273434155897368,201433430895.24002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-26,10.31,10.42,10.3,10.41,59999147.0,621915277.0,71.643514,10.365401978131455,0.30918554965027667,202015608441.18,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-27,10.38,10.48,10.33,10.45,91977136.0,957587534.0,71.643514,10.411147548669051,0.4739734274791982,202791845169.09998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-30,10.4,10.47,10.35,10.45,80568955.0,837646002.0,71.643514,10.39663480803493,0.41518517982302994,202791845169.09998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-10-31,10.43,10.49,10.41,10.46,65285523.0,682212138.0,71.643514,10.449669492576477,0.3364271214215892,202985904351.08002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-01,10.55,10.56,10.45,10.48,56730035.0,595211885.0,71.643514,10.492006306712133,0.29233927364258083,203374022715.04,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-02,10.5,10.6,10.47,10.48,61942994.99999999,652316670.0,71.643514,10.53091911361406,0.3192025205968234,203374022715.04,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-03,10.49,10.52,10.43,10.48,70546347.0,738879704.0,71.643514,10.473677736991824,0.36353701950152967,203374022715.04,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-06,10.51,10.69,10.51,10.69,100706221.0,1069206838.0,71.643514,10.617088273027344,0.5189558493737791,207449265536.62,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-07,10.66,10.66,10.58,10.6,64086612.0,679815569.0,71.643514,10.60776264783665,0.3302489343130831,205702732898.8,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-08,10.58,10.6,10.45,10.5,87781875.0,923622008.0,71.643514,10.52178491288777,0.45235455216066456,203762141079.0,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-09,10.46,10.52,10.43,10.49,63913648.0,669639052.0,71.643514,10.477246612491905,0.3293576221514334,203568081897.02,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-10,10.45,10.47,10.29,10.3,104504417.0,1080649734.0,71.643514,10.340708699422724,0.5385285829317993,199880957439.40002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-13,10.31,10.33,10.22,10.25,77004310.0,789007118.0,71.643514,10.246272163207488,0.3968159732802584,198910661529.5,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-14,10.24,10.33,10.23,10.27,59685888.0,613377698.0,71.643514,10.276762540585809,0.3075712740990276,199298779893.46,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-15,10.37,10.45,10.34,10.37,110914014.99999999,1152154780.0,71.643514,10.38781960963184,0.5715583038487868,201239371713.25998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-16,10.38,10.39,10.23,10.24,92262194.0,948395097.0,71.643514,10.279346890450059,0.4754423786029901,198716602347.52,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-17,10.22,10.25,10.12,10.15,90336217.0,917616681.0,71.643514,10.157793977580443,0.4655174998816511,196970069709.7,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-20,10.15,10.22,10.1,10.19,63952831.00000001,650077370.0,71.643514,10.164950633694385,0.329559538645212,197746306437.62,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-21,10.23,10.35,10.22,10.28,104116573.0,1072311504.0,71.643514,10.299143288167965,0.5365299585127128,199492839075.44,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-22,10.26,10.31,10.14,10.16,73748951.0,753064758.0,71.643514,10.21119280733905,0.38004056876119124,197164128891.68,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-23,10.15,10.16,10.07,10.15,84665587.0,855904312.0,71.643514,10.109234959889902,0.43629580355631253,196970069709.7,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-24,10.11,10.13,10.08,10.1,68469456.0,691423444.0,71.643514,10.09827570413295,0.3528344559234389,195999773799.8,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-27,10.09,10.09,9.97,10.01,83618785.0,836268369.0,71.643514,10.00096292956182,0.4309014593376354,194253241161.98,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-28,9.99,10.02,9.95,9.95,78617469.0,784405805.0,71.643514,9.977500102426346,0.40512884899644636,193088886070.09998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-29,9.95,9.97,9.7,9.72,146759662.0,1438320264.0,71.643514,9.800514967116781,0.7562768644354031,188625524884.56,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-11-30,9.69,9.73,9.62,9.68,90176457.0,871481712.0,71.643514,9.664182215542134,0.46469423012063055,187849288156.63998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-01,9.65,9.68,9.58,9.66,77805699.0,749668364.0,71.643514,9.635134362072886,0.40094566363150097,187461169792.68,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-04,9.67,9.68,9.61,9.63,60543785.0,583664338.0,71.643514,9.640367512536589,0.3119921595407544,186878992246.74002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-05,9.61,9.62,9.47,9.48,78737848.0,750961220.0,71.643514,9.537487232315518,0.4057491819368688,183968104517.04,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-06,9.44,9.57,9.4,9.5,75305592.0,714029469.0,71.643514,9.481758924357171,0.3880621978552375,184356222881.0,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-07,9.49,9.49,9.38,9.44,58538018.99999999,552224831.0,71.643514,9.433609822020115,0.3016561148769888,183191867789.12,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-08,9.41,9.45,9.3,9.3,102115150.0,957664581.0,71.643514,9.378281097369,0.5262162940478212,180475039241.40002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-11,9.22,9.38,9.13,9.35,113366281.0,1044765735.0,71.643514,9.215842010376965,0.5841952370221649,181445335151.3,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-12,9.31,9.5,9.3,9.42,85501642.0,805067628.0,71.643514,9.41581482142764,0.4406041335516183,182803749425.16,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-13,9.38,9.39,9.15,9.16,106130164.99999999,981001231.0,71.643514,9.243377987775673,0.546906331851677,177758210693.68,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-14,9.21,9.28,9.15,9.15,74290056.0,683211466.0,71.643514,9.196539924535795,0.3828289725170565,177564151511.7,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-15,9.2,9.35,9.19,9.21,98893942.0,915126127.0,71.643514,9.253611581182597,0.5096168752924535,178728506603.58002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-18,9.18,9.24,9.09,9.13,65442562.0,599379044.0,71.643514,9.158856647452158,0.33723636941859036,177176033147.74002,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-19,9.12,9.17,9.07,9.1,64407088.0,586716664.0,71.643514,9.109504593655902,0.331900400261586,176593855601.8,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-20,9.11,9.15,9.03,9.03,71563363.0,650511343.0,71.643514,9.090005216775516,0.36877787152502806,175235441327.94,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-21,9.01,9.19,8.99,9.17,101704676.0,925407073.0,71.643514,9.098962893308858,0.5241010534876988,177952269875.66,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-22,9.19,9.28,9.11,9.2,100564502.0,924998769.0,71.643514,9.198064432318274,0.5182255478761447,178534447421.59998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-25,9.18,9.2,9.14,9.19,41397088.0,379638234.0,71.643514,9.170650698909064,0.21332605623878073,178340388239.62,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-26,9.19,9.2,9.07,9.1,54189632.99999999,493746623.0,71.643514,9.111459068194835,0.2792481610522191,176593855601.8,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-27,9.1,9.13,9.02,9.12,64153435.0,582036661.0,71.643514,9.072572045440747,0.3305932843083302,176981973965.75998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-28,9.11,9.47,9.08,9.45,166159184.0,1550256591.0,71.643514,9.329948268161933,0.8562458168693874,183385926971.09998,0.0,0.0,0.0,0.0,0.0,000001.SZ
2023-12-29,9.42,9.48,9.35,9.39,85385279.0,803196744.0,71.643514,9.406735603686439,0.440004495724868,182221571879.22,0.0,0.0,0.0,0.0,0.0,000001.SZ
